id,paper_id,author_id,status,liked_num,tags,content,title,language,created_at,updated_at
218,18666437,1,Submitted,0,UbcHIO; astrocytic tumors; gliosis; immunohislochemistry; proteasome inhibitors,1. UbcH10 expression was observed in low-grade astrocytoma and in glioblastoma; 2. Our data indicate a clear correlation between UbcH10 expression and the histological grade of the astrocytic tumors; 3. The analysis of UbcH10 expression allows the differentiation between gliotic and malignant tissues;,Analysis of UbcHIO expression represents a useful tool for the diagnosis and therapy of astrocytic tumors,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
219,19737649,1,Submitted,0,NA,"1. The frequency of the presence of 1p/19q in oligodendrogliomas grade II and grade III was significantly different than for the other tumor subtypes (oligoastrocytomas and astrocytic tumors) (P = 0.006); 2. The FISH techniques were performed successfully on 37 available specimens, identifying 24 cases with 1p/19q, one case with only 1p, and two cases with only 19q. Ten cases had neither deletion; 3. Deletion status was more predictive of survival than histology in the mixed tumors: the low grade tumor did worse (median survival, 203 days) than the anaplastic tumors (median survival, 853 days);",Is the 1p/19q deletion a diagnostic marker of oligodendrogliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
220,29679199,1,Submitted,0,18F-FDOPA PET; biomarker; glioma; MRI,"1. The volume of contrast enhancement and 18F-FDOPA T/N SUVmax were significantly higher in glioblastoma (WHO IV) compared with lower grade gliomas (WHO I-III), as well as for high-grade gliomas (WHO III-IV) compared with low-grade gliomas (WHO I-II)' 2. Receiver-operator characteristic (ROC) analyses confirmed the volume of contrast enhancement and 18F-FDOPA T/N SUVmax could each differentiate patient groups; 3. Multivariable Cox regression suggested continuous measures of 18F-FDOPA PET T/N SUVmax (HR = 4.43, P = 0.016) were significant prognostic factors for OS in WHO I-IV gliomas;",18F-FDOPA PET and MRI characteristics correlate with degree of  malignancy and predict survival in treatment-naïve gliomas: a  cross-sectional study,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
221,10653879,1,Submitted,0,NA,"1. 1p and 19q common deletion regions were each highly associated with the oligodendroglial phenotype; 2. Primary tumors with apparent loss of an entire copy of chromosome 1 or 19 were classified as having loss of 1p or loss of 19q, respectively, for comparisons of genotype with survival; 3. Combined loss of 1p and 19q is a statistically significant predictor of prolonged survival in patients with pure oligodendroglioma, independent of tumor grade;","Alterations of Chromosome Arms 1p and 19q as Predictors of Survival in Oligodendrogliomas, Astrocytomas, and Mixed Oligoastrocytomas",English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
222,22772608,1,Submitted,0,Karyopherin a2; Infiltrative astrocytomas; NBS1 protein; IDH1 mutation; Prognosis; Biomarker,"1. Karyopherin a2 expression correlated significantly with histological grade (p<0.001), with proliferative activity as assessed by the MIB1 index (p<0.001), with IDH1 mutation status (p = 0.032), and with Nijmegen breakage syndrome 1 protein expression (p = 0.001); 2. Recurrent tumors expressed significantly higher levels of karyopherin a2 (p = 0.045) than primary growths; 3. Multivariate analysis of the overall series identified low karyopherin a2 expression (defined as less than 5 %) as an independent prognostic predictor of overall (p = 0.041) and progression-free survival (p = 0.004); 4. Survival of glioblastoma patients > 5 years was seen only in those with KPNA2 expression levels ≤1 % (p = 0.014); 5. KPNA2 expression may have potential as a novel diagnostic and prognostic biomarker for astrocytic gliomas;",Nuclear karyopherin a2: a novel biomarker for infiltrative astrocytomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
223,12482624,1,Submitted,0,Human cerebral tumor; Serum lipid peroxidation; Glial tumor; Malondialdehyde; Neurooncology,1. Patients with CNS tumors showed higher serum MDA concentration compared to control groups (epilepsy patients and healthy subjects); 2. These patients had a higher tumor tissue MDA concentration compared to lobectomy tissue from epilepsy patients; 3. Serum and tissue MDA concentrations were also higher in the malignant glial tumor group compared to the low grade glial tumor group;,Lipid peroxidation in cerebral tumors,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
224,32257943,1,Submitted,0,TNFRSF1A; subtype; prognosis; mesenchymal; proliferation; glioma,1. TNFRSF1A was enriched in MAPK signaling pathway and TNF signaling pathway; 2. Overexpressed TNFRSF1A was strongly related to clinical features such as WHO grade; 3. TNFRSF1A was functioned as an independent poor prognostic predictor of glioma patients; 4. TNFRSF1A was preferentially upregulated in the Mesenchymal subtype gliomas (Mesenchymal-associated); 5. Knockdown of TNFRSF1A inhibited proliferation and migration of glioma cell lines in vitro;,Integrated Transcriptome Analyses and Experimental Verifications of Mesenchymal-Associated TNFRSF1A as a Diagnostic and Prognostic Biomarker in Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
225,23564324,1,Submitted,0,miR-383; Glioma; Invasion; IGF1R,1. miR-383 is downregulated in human glioma tissues and cell lines; 2. Upregulation of miR-383 inhibits glioma cell invasion; 3. Inhibition of miR-383 promotes glioma cell invasion; 4. MiR-383 regulates IGF1R/AKT signaling and MMP2 expression; 5. MiR-383 directly targets IGF1R; 6. IGF1R expression is critical for miR-383 downregulation-induced cell invasion;,Downregulation of miR-383 promotes glioma cell invasion by targeting insulin-like growth factor 1 receptor,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
226,24344030,1,Submitted,0,Astrocytoma; CDC25B; cellular proliferation; cyclin dependent kinases; Ki-67; p53,"1. The average CDC2B staining index (CSI) was  0.6% in pilocytic astrocytoma (PA), 0.4% in diffuse astrocytoma (DA), 7.7% in anaplastic astrocytoma (AA) and 25.5% in glioblastoma multiforme (GBM); 2. The increase of CSI in parallel with the increase of WHO grade was significant (p=0.001); 3. No expressions were identified in  reactive gliosis (RG) and normal brain; 4. There was also significant relationship between the tumor size and CSI (p=0.027) and also between Ki-67 PI and CSI (p=0.001); 5. Among the groups with low and high CSI in astrocytoma cases, the disease free survival (DFS) was significantly higher in the low CSI group (p=0.0001);","CDC25B, Ki-67, and p53 expressions in reactive gliosis and astrocytomas",English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
227,26451167,1,Submitted,0,Subtelomeric DNA methylation; Telomere length; Glioma; Epigenetic biomarker,"1. DNA methylation level dramatically increased at the subtelomere of Chr.8q, 21q, and XpYp in malignant glioma, which could be used as an early epigenetic diagnostic biomarker of the disease; 2. Subtelomeric methylation levels were consistently higher in glioma patients at all age groups, addressed in this study, and the change in methylation level can be detected even at the early stage of glioma (grade-II); 3. Significant changes in the percentage of methylation were observed in two out of six CpGs in Chr.7q, five out of six CpGs in Chr.8q, and two out of six CpG sites in Chr.18p;",Selective increase in subtelomeric DNA  methylation: an epigenetic biomarker for  malignant glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
228,25346165,1,Submitted,0,BRAF; dysembyoplastic neuroepithelial tumor; glioblastoma with neuronal marker expression; pleomorphic xanthoastrocytoma; subependymal giant cell astrocytoma,"1. We found frequent BRAF V600E in dysembryoplastic neuroepithelial tumors (DNTs) (26/51, 51%), subependymal giant cell astrocytomas (SEGAs) (6/14, 42.9%), and pleomorphic xanthoastrocytomas (PXAs) (14/28, 50%); 2. In DNTs, BRAF V600E was more commonly detected in tumors with extra‐temporal location (68.2% vs. 37.9%; P = 0.032); 3. The diagnostic subgroups of tuberous sclerosis complex were not correlated with BRAFV600E in patients with SEGA (P = 0.533); 4. One PXA case revealed a unique duplication mutation (p.Thr599dup) of codon 599; 5. All neuronal marker expression (GBM‐N) cases did not carry BRAF mutation;",BRAF V600E Mutations are Frequent in Dysembryoplastic Neuroepithelial Tumors and Subependymal Giant Cell Astrocytomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
229,26828272,1,Submitted,0,GGCT; Glioma; Notch; Akt,"1. GGCT is a tumor supporter protein in human glioma; 2. GGCT expression was up-regulated in human glioma tissues and cell lines, and knockdown of GGCT repressed glioma cells proliferation and colony formation in T87G and U251 glioma cells; 3. GGCT is a tumor promoter in human glioma by regulating the Notch-Akt signaling; 4. We propose that GGCT-dependent Notch receptor recovery could be a key event in subsets of glioma and that pharmacologic inhibition of GGCT could represent a promising therapeutic approach combined with Notch inhibitors; 5. Notch inhibition blocked the effects of GGCT on Akt activation and glioma cell proliferation and colony formation; 6. Notch-Akt signaling is an important mechanism by which GGCT regulates cell cycle and proliferation, which may also exist in other type of cancer;",Gamma-glutamylcyclotransferase promotes the growth of human glioma cells by activating Notch-Akt signaling,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
230,29115595,1,Submitted,0,microRNA 181 family; glioma; early stage; alteration; cancer stem cells,"1. The current  study demonstrated that all subtypes of the miRNA 181 family were downregulated at stages of human glioma, including miR181a1, a2, b1, b2, c and d; 2. miR181c declined the most in the samples from patients with World Health Organization (WHO) grade I glioma; 3. As glioma  development progressed from grade I to IV, the expression  of miRN181 family members continued to decline, with miR181b1 exhibiting the fastest decline rate; 4. A lentivirus was used to overexpress miR181c in primary glioma cells, the result indicated that miR181c overexpression was  able to significantly inhibit glioma cell proliferation; 5. MiR181 may be a useful biomarker for human glioma at early stages; 6. Detection of the level of miR181 family members may  be a potential method for glioma diagnosis, determining the  tumor WHO grade and guiding clinical treatment;",Role of the microRNA 181 family in glioma development,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
231,11958371,1,Submitted,0,NA,"1. We report a minisatellite polymorphism in the untranslated region of exon 1, with allelic variants that have one, two or three 27-bp repeats; 2. The polymorphism is informative in 55.7% of a reference population, and accurately detects allelic loss of 19q in human gliomas; 3. This novel marker offers distinct advantages for assessing 19q status in malignant gliomas; 4. The relatively large size of the repeats allows detection of allelic variants with standard ethidium bromide-stained agarose gels and the PLA2G4C marker is the closest polymorphism to the smallest common deletion area in the putative glioma tumor suppressor gene region;",Novel PLA2G4C Polymorphism as a Molecular Diagnostic Assay for 19q Loss in Human Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
232,31785437,1,Submitted,0,Glioma; Periostin (POSTN); Prognosis; TCGA; CGGA,"1. Periostin (POSTN) as a mesenchymal subtype biomarker with prognostic value across histological grades, and confirmed the reliability of POSTN by gene-expression meta-analysis combining TCGA, Chinese Glioma Genome Atlas (CGGA) and REpository for Molecular BRAin Neoplasia DaTa (REMBRANDT) GBM cohorts (HR = 1.71 (1.47-2.07), n =693) and LGG cohorts (HR = 2.55 (1.61-4.05), n=1226); 2. By using available online glioma databases, our study provided an insight into the expression of POSTN as an independent predictor for glioma patients (GBM and LGG) and could be useful for diagnostic simplification to identify high-risk groups; 3. The Cancer Genome Atlas-Glioblastoma (TCGA-GBM) and The Cancer Genome Atlas-Low Grade Glioma (TCGA-LGG) Ribonucleic Acid sequencing (RNAseq) cohorts have been analyzed and confirmed that the mesenchymal subtype was associated with the worst prognosis;",Identification of Periostin as a Potential Biomarker in Gliomas by Database Mining,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
233,28979807,1,Submitted,0,Glioma; miR-625; AKT2; proliferation,1. MiR-625 is downregulated in human glioma  tissues and cell lines; 2. MiR-625 overexpression suppresses cell proliferation and colony formation and induces G0/ G1 arrest in glioma cell lines; 3. AKT2 is a direct target of miR-625 in glioma  cells; 4. MiR-625 suppresses tumor growth and angiogenesis in vivo; 5. AKT2 overexpression reverses the inhibitory effects of miR-625 in glioma cell lines; 6. MiR-625 overexpression increases the chemosensitivity of glioma cells to TMZ by targeting AKT2;,MicroRNA-625 inhibits the proliferation and  increases the chemosensitivity of glioma  by directly targeting AKT2,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
234,26834160,1,Submitted,0,2-Hydroxyglutarate; dehydrogenase 1 (IDH1) and IDH2 genes; serum and urine,"1. Urine 2-HG levels are elevated among patients with IDH-mutant glioma when compared with that of patients with IDH-WT disease; 2. A noninvasive method for detecting and quantifying 2-HG levels would have clinical impact in patients with IDH-mutant glioma; 3. Urinary 2-HG is increased among patients with IDH-mutant gliomas, andmay representa future surrogate, noninvasive biomarker to aid in diagnosis, prognosis, and management;",Elevation of Urinary 2-Hydroxyglutarate in IDH-Mutant Glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
235,21138738,1,Submitted,0,Hiwi; Glioma; Prognosis,"1. Hiwi was found to be specifically expressed in the majority of glioma tissues, and the expression was greatly increased with the ascending of tumor grades; 2. The Hiwi high positive cases showed a marked worse outcome than the low positive cases;",Clinical significance of Hiwi gene expression in gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
236,28453784,1,Submitted,0,Glioma; CSF; Vesicle; Biomarker; EGFRvIII,"1. EGFRvIII positive tumors had significantly greater wtEGFR DNA amplification (p=0.02) and RNA expression (p=0.03), and EGFRvIII positive CSF-derived EVs had significantly more wtEGFR RNA expression (p=0.004); 2. EGFRvIII was detected in CSF-derived EVs for 14 of the 23 EGFRvIII tissue-positive GBM patients. Conversely, only one of the 48 EGFRvIII tissuenegative patients had the EGFRvIII mutation detected in their CSF-derived EVs; 3. These results yield a sensitivity of 61% and a specificity of 98% for the utility of CSF-derived EVs to detect an EGFRvIII-positive GBM;",Detection of wtEGFR Amplification and EGFRvIII Mutation in CSF-Derived  Extracellular Vesicles of Glioblastoma Patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
237,28440425,1,Submitted,0,TFAM; mitochondria; glioma; biomarker,1. Immunohistochemical analysis of glioma tissue specimens indicated that TFAM is highly upregulated; 2. Bioinformatical analysis with Rembrandt knowledgebase also supported that TFAM mRNA is upregu lated in glioma patients; 3. The differential mRNA expression and prognostic value of TFAM was further validated in the REMBRANDT cohort; 4. Positive relationship between high TFAM expression and glioblastoma tissue specimens; 5. Therefore TFAM may be a novel diagnostic marker and thera peutic target for glioma and other cancer;,Mitochondrial transcription factor A (TFAM) is upregulated in glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
238,29033691,1,Submitted,0,PHF20; Glioblastoma; U87 cell; Gene expression profle; Bioinformatics,"1. Expression of 540 genes, including FEN1 and CCL3, were signifcantly altered upon PHF20 gene silencing; 2. GO analysis results showed that DEGs were signifcantly enriched in small molecule metabolic and apoptotic processes; 3. Pathway analysis indicated that DEGs were mainly involved in cancer and metabolic pathways; 4. The MAPK, apoptosis and p53 signaling pathways were identifed as the hub pathways in the pathway network, while PLCB1, NRAS and PIK3 s were hub genes in the signaling network;",Identification of genes and pathways potentially related to PHF20 by gene expression profile analysis of glioblastoma U87 cell line,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
239,24607494,1,Submitted,0,NA,1. WT1 increases with malignancy in diffuse astrocytomas; 2. Distribution of WT1 scores significantly differs between astrocytic and oligodendroglial tumors; 3. Absence of WT1 expression in high-grade gliomas is associated with younger age and presence of IDH1 mutation; 4. WT1 expression is reduced in recurrent tumors; 5. WT1 gene expression and immunohistochemistry data indicates a prognostic role for diffuse astrocytoma;,WT1 expression increases with malignancy and indicates unfavourable outcome in astrocytoma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
240,15153841,1,Submitted,0,NA,"1. In the VEGF arm, 89% of samples with malignant astrocytoma and 27% of nonastrocytoma samples had detectable levels of VEGF; 2. VEGF was not detectable in normal CSF samples; 3. The levels of VEGF were significantly higher in high-grade astrocytomas than in nonastrocytic tumors; 4. Recoverin levels were 10-fold higher in patients with  recurrent GBM relative to controls; 5. In patients with low-grade glioma, anaplastic glioma, and GBM with no evidence of recurrence, a 3- to 5-fold increase was observed;",Cerebrospinal Fluid (Vascular Endothelial Growth Factor) and Serologic (Recoverin) Tumor Markers for Malignant Glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
241,24858071,1,Submitted,0,glioma; microRNA; microarray; pathway; blood,"1. MiR-576-5p, miR-340 and miR-626 were significantly overexpressed, but miR-320, let-7g-5p and miR-7-5P showed significantly low expression in GBM patients;",miRNA microarray reveals specific expression in the peripheral blood of glioblastoma patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
242,23483195,1,Submitted,0,glioma; HAUSP/USP7; deubiquitinating enzyme; prognosis,1. HAUSP expression levels were increased from grade I to grade IV in the tumors of the glioma patients; 2. The survival rate of patients with HAUSP-positive tumors was lower when compared to that of patients with HAUSP-negative tumors; 3. High expression of HAUSP was a significant and independent prognostic indicator in glioma by multivariate analysis;,Expression of HAUSP in gliomas correlates with disease progression and survival of patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
243,23982875,1,Submitted,0,MACC1; Glioma; Biomarker; Prognosis,1. MACC1 mRNA and protein expression were both significantly higher in glioma tissues than in corresponding noncancerous brain tissues; 2. High MACC1 expression was significantly correlated with advanced pathological grade; 3. Patients with high expression of MACC1 protein exhibited a poorer prognosis than those with low MACC1 expression;,Overexpression of MACC1 protein and its clinical implications in patients with glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
244,17230535,1,Submitted,0,glioma; tumor antigen; SOX5; SEREX; IgG response,"1. SOX5 was expressed in glioma cells, but only a few SOX5-positive cells were detected in non-neoplastic tissues from the cerebral cortex; 2. IgG antibodies against SOX5 were detected in sera from 8 of the 27 glioma patients (27.6%), 0 of the 14 patients with other brain diseases (0%), 1 of the 54 other cancer patients (1.9%) and 1 of the 37 healthy individuals (2.7%); 3. Patients with glioblastoma (GBM) who showed IgG responses against SOX5 exhibited significantly better survival periods than GBM patients without SOX5 antibodies;","Preferential expression and frequent IgG responses of a tumor antigen, SOX5, in glioma patients",English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
245,19513897,1,Submitted,0,Smad1; BMPR-IB; Glioma development,1. Decreased phosphorylation of Smad1/5/8 was directly correlated with the malignant stage of glioma and poor prognosis; 2. Expression of BMPR-IB was downregulated in AAST(anaplastic astrocytoma) and GBM; 3. Overexpression of BMPR-IB activates Smad1/5/8 and promotes differentiation and apoptosis of glioblastoma cells;,Expression and Functional Roles of Smad1 and BMPR-IB in Glioma Development,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
246,17020973,1,Submitted,0,NA,"1. High-grade glioma patients who underwent a surgical resection of their tumor had transient increase of bothYKL-40 and MMP-9 serum levels in the postoperative period; 2. Glioblastoma multiforme (GBM) patients with no radiographic evidence of disease (n = 10 patients, 50 samples) had a significantly lower level of YKL-40 and MMP-9 than patients with active tumor (n = 66 patients, 209 samples; P = 0.0003 and 0.0002, respectively); 3. Anaplastic glioma patients with no radiographic evidence of disease (n = 32 patients, 107 samples) also had a significantly lower level of YKL-40 compared with those patients with active tumor (n = 48 patients, 199 samples; P = 0.04); 4. There was a significant inverse association between YKL-40 and survival in GBM, hazard ratio (hazard ratio, 1.4; P = 0.02), and anaplastic astrocytoma patients (hazard ratio, 2.2; P = 0.05);",YKL-40 and Matrix Metalloproteinase-9 as Potential Serum Biomarkers for Patients with High-Grade Gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
247,26356815,1,Submitted,0,Homeobox (HOX) gene; HOXA13; glioma; SMAD; epithelial-to-mesenchymal transition (EMT),1. Protein and mRNA expression of 5' HOXA  genes are associated with tumor grade in human  glioma specimens; 2. HOXA13 is up-regulated in high-grade gliomas; 3. HOXA13 is an independent prognostic factor in  HGG patients; 4. HOXA13-associated genes are mainly enriched  in cancer pathways; 5. Lenti-si HOXA13 suppresses the expression of  HOXA13 in the nucleus and affects glioma cells  in vitro; 6. The down-regulation of HOXA13 expression  inhibits glioma cell invasion by regulating the  TGF-β signaling pathway in vitro; 7. HOXA13 knockdown in U87-EGFRvIII cells impedes orthotopic tumor growth in vivo;,HOXA13 is a potential GBM diagnostic marker and promotes  glioma invasion by activating the Wnt and TGF-β pathways,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
248,31133717,1,Submitted,0,NLRC4 infammasome; gliomas remains;  astrocytomas ,"1. The level of NLRC4 protein was increased in brain tissues, specifcally, in astrocytes, from glioma patients; 2. NLRC4 expression was associated with a poor prognosis in glioma patients, and the upregulation of NLRC4 in astrocytomas was associated with poor survival; 3. Hierarchical clustering of data from the Cancer Genome Atlas dataset showed that NLRC4 was highly expressed in gliomas relative to that in a normal healthy group; 4. The upregulation of the NLRC4 infammasome contributes to a poor prognosis for gliomas and presents a potential therapeutic target and diagnostic marker;",Upregulation of the NLRC4 infammasome contributes to poor prognosis in glioma patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
249,31286678,1,Submitted,0,chromatin architectural interaction; GATAD1; gene amplification; glioma; prognosis biomarker,1. Our results indicated that GATAD1 gene amplification and GATAD1 gene expression are novel independent diagnosis biomarkers to indicate poor outcome of glioma patients; 2. GATAD1 knockdown can remarkably suppress GBM cell proliferation both in vitro and in vivo; 3. GATAD1 could promote CCND1 gene transcription by inducing long range chromatin architectural interaction on the CCND1 promoter; 4. Then GATAD1 sequentially accelerates GBM cell cycle transition and proliferation via regulating CCND1;,GATAD1 gene amplification promotes glioma malignancy by  directly regulating CCND1 transcription,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
250,16211217,1,Submitted,0,A2G2F; apoptosis; glioblastoma; LCA lectin; N-linked  oligosaccharide,"1. The amount of a biantennary  big alactosylated structure with one core fucosylation (A2G2F) was present in increased levels in glioblastoma tissue (mean = 2.90%) and glioma cell lines (mean = 5.60%), while  being less than 0.1% in normal brain tissue; 2. The present study is the first to reveal that A2G2F is abundantly present in glioblastoma tissue and cell lines; 3. Caspase cascade is critical for LCA lectin-induced cytotoxicity; 4. Incubation of WI-38 and NB1RGB, which do  not express A2G2F, with LCA lectin at 25 ug/ml or more for 20h resulted in no apoptosis; 5. LCA lectin binds glioma cells specifically indicates the application of LCA lectin for in vivo imaging and molecular targeted therapy with lectin-conjugated drugs, using A2G2F as a molecular probe;",Isolation and characterization of an N-linked oligosaccharide that is increased in glioblastoma tissue and cell lines,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
251,26101711,1,Submitted,0,ALDH1A1; glioma; invasion; matrix metalloproteinase; prognosis,"1. ADLH1A1 was frequently overexpressed in the high-grade glioma (WHO grade III-IV) as compared to the low-grade glioma (WHO grade I-II) patients; 2. The tumor cells with ALDH1A1 expression were more abundant in the region between tumor and the borderline of adjacent tissue as compared to the central part of the tumor; 3. ALDH1A1 overexpression was associated with poor differentiation and dismal prognosis; 4. The overall and disease-free survivals of the patients who had ALDH1A1+ tumor cells sparsely located in the adjacent tissue were much worse; 5. ALDH1A1 expression was correlated with the ""classical-like"" (CL) subtype as we examined GBM specimens from 72 patients; 6. Multivariate Cox regression analysis revealed that ALDH1A1 was an independent marker for glioma patients' outcome; 7. Mechanistically, both in vitro and in vivo studies revealed that ALDH1A1+ cells isolated from either a glioblastoma cell line U251 or primary glioblastoma cells displayed significant invasiveness, clonogenicity, and proliferation as compared to ALDH1A1-cells, due to increased levels of mRNA and protein for matrix metalloproteinase 2, 7 and 9 (MMP2, MMP7 and MMP9);",Aldehyde dehydrogenase 1A1 circumscribes high   invasive glioma cells and predicts poor prognosis,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
252,25298751,1,Submitted,0,SELD-ToF MS; LC-MS/MS; Glioblastoma; Biomarkers; S100A8; S100A9; CXCL4,"1. S100A8, 5100A9 and CXCL4 were selected as putative biomarkers and confirmed by ELISA; 2. CXCL4, S100A8 and S100A9, with increased serum level tissue overexpression in glioblastoma versus control;",Potential serum biomarkers for glioblastoma  diagnostic assessed by proteomic approaches,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
253,31896490,1,Submitted,0,Circulating Micro RNAs; GBM; Biomarkers; Plasma exosomal-micro RNAs; Prognosis; EGFR and MET signaling pathways,"1. Circulating microRNA can be potentially used as novel biomarkers for glioma that might be beneficial in clinical management of glioma patients; 2. MiR-5194 as an oncomiR that induces tumor invasion, apoptosis resistance, and EMT in mesenchymal subtype of GBM; 3. The upregulation of miR-210 and downregulation of miR-5194 and miR-449 are a promising diagnostic and prognostic biomarker positively correlated with histopathological grade and invasiveness of GBM; 4. MiR-185, miR-5194, and miR-449 were significantly downregulated (P<0.05) in GBM and LGA compared to trauma patients;",Profiling of novel circulating microRNAs as a non-invasive biomarker in diagnosis and follow-up of high and low-grade gliomas,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
254,25710480,1,Submitted,0,NA,"1. CD150 expression in CNS tumors can  be considered a new diagnostic marker and potential target for novel  therapeutic approaches; 2. CD150 is expressed I the cytoplasm but not on the surface of human glioma cell lines; 3. In glioma cells, CD150 I colocalized with th endoplasmic reticulum and Golgi complex; 4. CD150 protein remains in the cytoplasm of glioma cells, although both splice isoforms, mCD150 and nCD150, contain a leader sequence and a transmembrane domain that are essential for the receptor's surface expression;",Expression of CD150 in Tumors of the Central Nervous System: Identification of a Novel Isoform,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
255,26284486,1,Submitted,0,extracellular vesicles; cerebrospinal fluid; hsa-mir-21; glioma; cancer prognosis,"1. Exosomal miR-21 levels in the CSF of glioma patients were found significantly higher than in the controls, whereas no difference was detected in serum-derived exosomal miR-21 expression; 2. The CSF derived exosomal miR-21 levels correlated with tumor spinal/ventricle metastasis and the recurrence with anatomical site preference; 3. MiR-21 levels associated with tumor grade of diagnosis and negatively correlated with the median values of patient overall survival time; 4. The levels of miR-21 target genes of PTEN, RECK and PDCD4 were up-regulated at protein levels; 5. The exosomal miR-21 levels could be demonstrated as a promising indicator for glioma diagnosis and prognosis, particularly with values to predict tumor recurrence or metastasis;",Exosomal levels of miRNA-21 from cerebrospinal fluids associated with poor prognosis and tumor recurrence of glioma patients,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
256,24913449,1,Submitted,0,glial inflammation; differentially expressed gene;  pathway analysis; feature gene; small molecules,"1. It is hypothesized that candoxin stimulation can cause glial inflammation through mutations in cell adhesion activity; 2. EPS8L1 may be a marker for glial inflammation, and its overexpression at 24 h could direct a diagnosis of glial inflammation;",Screening and functional analysis of glioma-related  genes induced by candoxin,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
257,28282372,1,Submitted,0,glioma; PTBP1; automated fluorescent miscroscopic image,1. Our data demonstrated that recurrent glioblastoma showed more DAPIPTBP1 positive cells and a higher mean intensity value of PTBP1 signal compared to resections from second surgeries that showed only reactive gliosis;,Automated fluorescent miscroscopic image analysis of PTBP1 expression in glioma,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
258,22939532,1,Submitted,0,Plexin-B1; Glioma; Natural killer cell,"1. Plexin-B1 was highly expressed in the cytoplasm and on the membrane of glioma tissues, while only trace levels of Plexin-B1 were present in normal brain tissue; 2. The expression level of Plexin-B1 in glioma tissue was associated with the pathological grade of the glioma; 3. Cytotoxicity assays showed cytolysis of the U251 glioma cell line by the NK cell line, NK92, and this was markedly downregulated when the neutralizing antibody to Plexin-B1 was added; 4. Plexin-B1 could be used as a diagnostic biomarker, and also suggests that it may be involved in the cytotoxicity of NK cells to glioma cells; 5. Plexin-B1 could be a useful future target for glioma immunotherapy;",Plexin-B1: A potential diagnostic biomarker for glioma and a future target for  glioma immunotherapy ,English,2022-06-09 15:37:00.665792+00:00,2022-06-09 15:37:00.665792+00:00
